DRAVET SYNDROME,SCN1A epilepsy; fever-sensitive seizures in infancy.,Epilepsy
LENNOX GASTAUT,Childhood epileptic encephalopathy with drop attacks.,Epilepsy
MYOCLONIC EPILEPSY,Generalized seizures with myoclonic jerks.,Epilepsy
JUVENILE MYOCLONIC EPILEPSY,"Morning myoclonic jerks, GTCs; photosensitivity common.",Epilepsy
TEMPORAL LOBE EPILEPSY,Hippocampal sclerosis with dÃ©jÃ  vu and epigastric auras.,Epilepsy
ROLANDIC EPILEPSY,Self-limited childhood focal seizures with centrotemporal spikes.,Epilepsy
EPILEPSIA PARTIALIS CONTINUA,Focal motor status with continuous jerking for hours to days.,Epilepsy
REFRACTORY STATUS EPILEPTICUS,Ongoing seizures despite benzodiazepine and second agent.,Epilepsy
PSYCHOGENIC NONEPILEPTIC SEIZURES,Events without epileptiform EEG; dissociative etiology.,Epilepsy
FEBRILE,Seizure with fever in children without CNS infection.,Epilepsy
PANAYIOTOPOULOS,Childhood occipital seizures with autonomic symptoms.,Epilepsy
DOOSE,Myoclonic astatic epilepsy with drop attacks in childhood.,Epilepsy
MIGRAINE,"Recurrent headache with photophobia, phonophobia, nausea; Â± aura.",Headache
CLUSTER,Severe unilateral orbital pain with autonomic features; short bouts.,Headache
SUNCT,Short-lasting unilateral neuralgiform attacks with conjunctival injection and tearing.,Headache
HEMICRANIA,Indomethacin-responsive unilateral headache.,Headache
CERVICOGENIC,Headache referred from cervical musculature/facets.,Headache
NEURALGIA,Paroxysmal lancinating pain in a nerve distribution.,Headache
MEDICATION OVERUSE,Daily or near-daily headache from frequent analgesics.,Headache
HEMIPLEGIC MIGRAINE,Migraine with transient unilateral weakness; family forms exist.,Headache
PAROXYSMAL HEMICRANIA,Short unilateral attacks; completely indomethacin responsive.,Headache
OCCIPITAL NEURALGIA,Paroxysmal stabbing in occipital nerve distribution.,Headache
GIANT CELL ARTERITIS,"Scalp tenderness, jaw claudication; high ESR; vision risk.",Headache
NEW DAILY PERSISTENT HEADACHE,Abrupt onset daily headache persisting from day one.,Headache
SPONTANEOUS INTRACRANIAL HYPOTENSION,Orthostatic headache from CSF leak; pachymeningeal enhancement.,Headache
REVERSIBLE CEREBRAL VASOCONSTRICTION,Thunderclap headaches with segmental vasospasm.,Headache
POST TRAUMATIC HEADACHE,Persistent headache after head injury; multifactorial.,Headache
TRIGEMINAL AUTONOMIC CEPHALALGIA,Group of unilateral headaches with cranial autonomic features.,Headache
PRIMARY COUGH HEADACHE,Valsalva-triggered brief posterior head pain.,Headache
LEFT MCA STROKE,"Contralateral face/arm weakness, aphasia if dominant.",Localization
RIGHT MCA STROKE,"Left neglect, visuospatial deficits, face/arm weakness.",Localization
PICA STROKE,"Wallenberg: vertigo, ataxia, dysphagia, ipsilateral facial loss.",Localization
PONTINE STROKE,Internuclear ophthalmoplegia or crossed findings.,Localization
INTERNAL CAPSULE STROKE,Pure motor hemiparesis from lacune.,Localization
CAUDA EQUINA,"Areflexic bladder, saddle anesthesia, LMN leg weakness.",Localization
BROWN SEQUARD,"Hemisection: ipsilateral weakness, contralateral pain loss.",Localization
THALAMIC STROKE,Pure sensory stroke with hemisensory loss.,Localization
LATERAL MEDULLARY STROKE,"Wallenberg syndrome with vertigo, ataxia, and dysphagia.",Localization
MEDIAL MEDULLARY STROKE,Contralateral weakness with tongue deviation ipsilateral.,Localization
LATERAL PONS STROKE,"Facial weakness, ataxia, and contralateral pain loss.",Localization
MEDIAL PONS STROKE,Internuclear ophthalmoplegia with contralateral paresis.,Localization
CEREBELLAR STROKE,Ipsilateral limb ataxia and intention tremor.,Localization
VERMIS LESION,Wide-based gait and truncal ataxia.,Localization
FRONTAL OPERCULUM,Broca aphasia and apraxia of speech.,Localization
PARIETO OCCIPITAL JUNCTION,Visual neglect or alexia depending on dominance.,Localization
TEMPORAL POLE,Olfactory auras and emotional memory deficits.,Localization
DORSAL COLUMN CORD,Loss of vibration and proprioception below lesion.,Localization
WERNICKE,"Ophthalmoplegia, ataxia, confusion from thiamine deficiency.",Metabolic
HYPONATREMIA,"Low sodium causing headache, confusion, seizures.",Metabolic
HYPERAMMONEMIA,Asterixis and encephalopathy from elevated ammonia.,Metabolic
HYPOGLYCEMIA,Adrenergic symptoms and confusion; focal deficits can mimic stroke.,Metabolic
HYPERGLYCEMIA,Nonketotic hyperosmolar state can cause focal deficits.,Metabolic
REYE SYNDROME,Acute encephalopathy after viral illness with aspirin exposure.,Metabolic
B12 DEFICIENCY,Subacute combined degeneration with paresthesias and ataxia.,Metabolic
COPPER DEFICIENCY,Myeloneuropathy mimicking B12 deficiency.,Metabolic
UREMIC ENCEPHALOPATHY,Toxin accumulation with asterixis and confusion in renal failure.,Metabolic
HEPATIC ENCEPHALOPATHY,Ammonia-related encephalopathy with triphasic waves.,Metabolic
HYPERCALCEMIA,"Confusion, constipation, polyuria; stones bones groans.",Metabolic
OSMOTIC DEMYELINATION,Rapid sodium correction causing pontine myelinolysis.,Metabolic
ACUTE INTERMITTENT PORPHYRIA,"Abdominal pain, psychiatric symptoms, and neuropathy.",Metabolic
MELAS,Mitochondrial strokes and lactic acidosis.,Metabolic
ORNITHINE TRANSCARBAMYLASE,Urea-cycle defect leading to hyperammonemia.,Metabolic
ADRENAL INSUFFICIENCY,"Hypotension, hyperkalemia, fatigue with cognitive slowing.",Metabolic
HYPOTHYROID ENCEPHALOPATHY,Cognitive slowing and psychosis; treat thyroid hormone.,Metabolic
PARKINSONISM,Bradykinesia with tremor or rigidity from dopamine loss.,Movement
DYSTONIA,Sustained or intermittent muscle contractions causing abnormal postures.,Movement
AKATHISIA,Subjective inner restlessness with need to move.,Movement
TARDIVE DYSKINESIA,Late-onset choreoathetoid movements after dopamine blockade.,Movement
ESSENTIAL TREMOR,Action tremor improved by alcohol; beta-blockers help.,Movement
MYOCLONUS,Sudden brief shock-like muscle jerks.,Movement
ATHETOSIS,Slow writhing distal movements; basal ganglia dysfunction.,Movement
BALLISM,Flinging proximal movements from subthalamic lesion.,Movement
RIGIDITY,Velocity-independent resistance to passive move.,Movement
BRADYKINESIA,Slowness of movement with decrementing amplitude.,Movement
HUNTINGTON DISEASE,Autosomal dominant chorea with cognitive decline; CAG repeats.,Movement
MULTIPLE SYSTEM ATROPHY,Atypical parkinsonism with autonomic failure or cerebellar signs.,Movement
CORTICOBASAL SYNDROME,"Asymmetric rigidity, apraxia, alien limb phenomena.",Movement
WILSON DISEASE,"Copper accumulation; dystonia, tremor, psychiatric changes.",Movement
DRUG INDUCED PARKINSONISM,Dopamine blockade causing symmetric akinetic rigidity.,Movement
FUNCTIONAL TREMOR,"Distractible, entrainable tremor with variability.",Movement
ORTHOSTATIC TREMOR,High-frequency leg tremor on standing relieved by walking.,Movement
HEMIFACIAL SPASM,Ephaptic transmission causing unilateral facial twitching.,Movement
TIC DISORDER,"Sudden, nonrhythmic movements or vocalizations with urges.",Movement
RESTLESS LEGS SYNDROME,"Urge to move legs at rest, relieved by movement.",Movement
THALAMUS,Relay for sensory and motor signals to cortex.,Neuroanatomy
INTERNAL CAPSULE,White matter tract concentrating corticospinal and thalamocortical fibers.,Neuroanatomy
CORPUS CALLOSUM,Massive commissural fiber bundle connecting the hemispheres.,Neuroanatomy
BASAL GANGLIA,Striato-pallidal circuits regulating movement selection.,Neuroanatomy
RED NUCLEUS,Midbrain structure; rubrospinal connections; limb flexion facilitation.,Neuroanatomy
SUBSTANTIA NIGRA,Dopaminergic nucleus depleted in Parkinson disease.,Neuroanatomy
INSULAR CORTEX,"Viscerosensory, gustatory, and interoception hub.",Neuroanatomy
CEREBELLAR VERMIS,Truncal coordination and gait stability.,Neuroanatomy
FORNIX,Major efferent pathway of hippocampus.,Neuroanatomy
AMYGDALA,Emotional salience and fear conditioning.,Neuroanatomy
HIPPOCAMPUS,Episodic memory encoding; vulnerable to hypoxia.,Neuroanatomy
PINEAL GLAND,Melatonin secretion; circadian regulation.,Neuroanatomy
PRECENTRAL GYRUS,Primary motor cortex; contralateral body control.,Neuroanatomy
FRONTAL LOBE,"Executive function, behavior, motor planning.",Neuroanatomy
PARIETAL LOBE,Somatosensory integration and spatial attention.,Neuroanatomy
TEMPORAL LOBE,"Auditory processing, memory, language comprehension.",Neuroanatomy
OCCIPITAL LOBE,Primary and associative visual cortex.,Neuroanatomy
MEDULLA,Autonomic centers; pyramidal decussation.,Neuroanatomy
MIDBRAIN,"Vertical gaze, pupillary reflexes, dopaminergic nuclei.",Neuroanatomy
ARCUATE FASCICULUS,Language repetition pathway linking Wernicke to Broca.,Neuroanatomy
MEYER LOOP,Inferior optic radiations; contralateral superior quadrantanopia.,Neuroanatomy
DENTATE NUCLEUS,Cerebellar deep nucleus for planning and coordination.,Neuroanatomy
SUPERIOR COLLICULUS,Midbrain visual orienting and saccade control.,Neuroanatomy
INFERIOR OLIVE,Medullary nucleus projecting climbing fibers to cerebellum.,Neuroanatomy
SPLENIUM,Posterior corpus callosum; alexia without agraphia when injured.,Neuroanatomy
UNCINATE FASCICULUS,Frontotemporal white matter tract; emotional memory.,Neuroanatomy
CINGULUM,Limbic tract within cingulate gyrus.,Neuroanatomy
FUSIFORM GYRUS,Face and word-form recognition cortex.,Neuroanatomy
SUBTHALAMIC NUCLEUS,Lesion causes hemiballismus.,Neuroanatomy
HERNIATION,Brain shift causing pupillary changes and posturing.,Neurocritical
HYDROCEPHALUS,Enlarged ventricles from CSF flow or absorption failure.,Neurocritical
DECORTICATE,Flexor posturing from lesions rostral to red nucleus.,Neurocritical
DECEREBRATE,Extensor posturing from lower brainstem dysfunction.,Neurocritical
VENTRICULOSTOMY,External ventricular drain to CSF divert and monitor ICP.,Neurocritical
BRAIN DEATH,Irreversible cessation of brain function; formal criteria.,Neurocritical
HYPERTONIC SALINE,Osmotherapy for cerebral edema and high ICP.,Neurocritical
MANNITOL,Osmotic diuretic reducing intracranial pressure.,Neurocritical
SEDATION VACATION,Daily interruption to assess neuro exam and extubation readiness.,Neurocritical
STATUS EPILEPTICUS,Seizure activity lasting >5 minutes or recurrent without recovery.,Neurocritical
INTRACRANIAL HYPERTENSION,Elevated ICP threatening herniation; treat urgently.,Neurocritical
HYPERVENTILATION,Temporizing measure to lower ICP via CO2 reduction.,Neurocritical
VASOSPASM,Delayed ischemia after aneurysmal SAH; monitor TCD velocities.,Neurocritical
DECOMPRESSIVE HEMICRANIECTOMY,Skull removal to manage malignant edema.,Neurocritical
NEUROPROGNOSTICATION,Multimodal outcome assessment after cardiac arrest.,Neurocritical
CEREBRAL SALT WASTING,Hyponatremia with hypovolemia after brain injury.,Neurocritical
RABIES,Lyssavirus infection ascending from peripheral bite to CNS.,NeuroID
MENINGITIS,"Inflammation of meninges; fever, neck stiffness, altered mentation.",NeuroID
ENCEPHALITIS,"Inflammation of brain parenchymaâ€”often viral (e.g., HSV).",NeuroID
BRAIN ABSCESS,Focal intracranial infection causing ring-enhancing mass and fever.,NeuroID
NEUROCYSTICERCOSIS,Taenia solium larvae in CNS; seizures and ring lesions.,NeuroID
TOXOPLASMOSIS,Opportunistic protozoal infection; basal ganglia ring lesions.,NeuroID
CRYPTOCOCCOSIS,Yeast meningitis in immunocompromise; positive cryptococcal antigen.,NeuroID
HSV ENCEPHALITIS,Temporal lobe predilection; hemorrhagic lesions; treat with acyclovir.,NeuroID
LISTERIA MENINGITIS,Elderly/pregnant; add ampicillin for coverage.,NeuroID
TUBERCULOUS MENINGITIS,Basilar meningitis; cranial neuropathies; very high CSF protein.,NeuroID
WEST NILE VIRUS,Flaccid paralysis with encephalitis in summer; mosquito-borne.,NeuroID
JC VIRUS,Causes PML with subcortical demyelination in immunosuppressed.,NeuroID
NEUROSYPHILIS,Tabes dorsalis or meningovascular; positive CSF VDRL often low sensitivity.,NeuroID
BOTULISM,Descending paralysis from presynaptic acetylcholine blockade.,NeuroID
TETANUS,"Toxin blocks inhibitory interneuronsâ€”trismus, rigidity, spasms.",NeuroID
CMV ENCEPHALITIS,Periventricular enhancement in AIDS; ganciclovir plus foscarnet.,NeuroID
EBV MENINGITIS,Mononucleosis association; lymphocytic CSF.,NeuroID
VARICELLA ZOSTER,VZV vasculopathy or radiculitis; dermatomal zoster plus neuritis.,NeuroID
AMEBIC ENCEPHALITIS,Naegleria or Acanthamoeba; fresh-water exposure; fulminant.,NeuroID
LYME NEUROBORRELIOSIS,"Facial palsy, meningitis, radiculoneuritis; tick exposure.",NeuroID
ZOSTER OPHTHALMICUS,V1 dermatomal zoster with risk of vision loss and cranial neuropathy.,NeuroID
TRICHINOSIS,Myositis with eosinophilia; periorbital edema; undercooked pork.,NeuroID
COCCIDIOIDAL MENINGITIS,Southwest US; complement fixation positive in CSF.,NeuroID
HISTOPLASMA MENINGITIS,Ohio/Mississippi River valleys; subacute meningitis picture.,NeuroID
NEUROBRUCELLOSIS,Brucella CNS infection; meningitis with cranial neuropathies.,NeuroID
NOCARDIA ABSCESS,Filamentous weakly acid-fast bacteria causing brain abscess.,NeuroID
HERPES ZOSTER OTICUS,Ramsay Hunt syndrome with ear vesicles and facial palsy.,NeuroID
HIV ASSOCIATED DEMENTIA,Subcortical cognitive slowing in advanced HIV.,NeuroID
CMV POLYRADICULOPATHY,Painful lumbosacral radiculitis in AIDS with CSF CMV PCR.,NeuroID
LISTERIA RHOMBENCEPHALITIS,Brainstem encephalitis with cranial neuropathies; dairy exposure.,NeuroID
JAPANESE ENCEPHALITIS,Arboviral encephalitis with movement disorder; travel exposure.,NeuroID
POWASSAN VIRUS,Tick-borne flavivirus encephalitis in North America.,NeuroID
FUNGAL VENTRICULITIS,CSF shunt infection with hyphae; intraventricular involvement.,NeuroID
NEUROBORRELIOSIS RADICULITIS,Painful radiculopathy and lymphocytic CSF after tick bite.,NeuroID
MYASTHENIA,Autoimmune NMJ disease with fatigable weakness; AChR antibodies.,Neuromuscular
LAMBERT EATON,Presynaptic calcium channel antibodies; improves with exercise.,Neuromuscular
GUILLAIN BARRE,Acute inflammatory demyelinating polyneuropathy; areflexia.,Neuromuscular
POLYMYOSITIS,Proximal inflammatory myopathy; high CK.,Neuromuscular
DERMATOMYOSITIS,Heliotrope rash and proximal weakness; malignancy risk.,Neuromuscular
CARPAL TUNNEL,"Median neuropathy with nocturnal paresthesias, thenar weakness.",Neuromuscular
ULNAR NEUROPATHY,Numb ring/small finger; intrinsic hand weakness.,Neuromuscular
RADIAL NEUROPATHY,Wrist drop from spiral groove compression.,Neuromuscular
PERONEAL NEUROPATHY,Foot drop from fibular neck compression.,Neuromuscular
CHARCOT MARIE TOOTH,Hereditary demyelinating neuropathy; pes cavus.,Neuromuscular
INCLUSION BODY MYOSITIS,Finger flexor and quadriceps weakness; poor steroid response.,Neuromuscular
SPINAL MUSCULAR ATROPHY,Genetic anterior horn cell degeneration; SMN1 deletion.,Neuromuscular
AMYOTROPHIC LATERAL SCLEROSIS,Mixed UMN and LMN signs with progressive weakness.,Neuromuscular
CHRONIC INFLAMMATORY DEMYELINATING POLYNEUROPATHY,Progressive demyelinating neuropathy over 8+ weeks.,Neuromuscular
FACIOSCAPULOHUMERAL DYSTROPHY,"Scapular winging, facial weakness; autosomal dominant.",Neuromuscular
MYOTONIC DYSTROPHY,"Distal weakness, cataracts, myotonia; CTG repeats.",Neuromuscular
MILLER FISHER,"Ataxia, areflexia, ophthalmoplegia; GQ1b antibodies.",Neuromuscular
LUMBOSACRAL PLEXOPATHY,Painful proximal leg weakness with sensory loss.,Neuromuscular
PARSONAGE TURNER,Acute brachial neuritis with severe shoulder pain.,Neuromuscular
LAMBERT EATON MYASTHENIC,Proximal weakness improves with exercise; autonomic symptoms.,Neuromuscular
GLIOBLASTOMA,High-grade astrocytoma with ring enhancement and necrosis.,Oncology
MENINGIOMA,"Extra-axial, dural-based mass with dural tail.",Oncology
ASTROCYTOMA,Glial neoplasm graded by IDH and histology.,Oncology
SCHWANNOMA,Peripheral nerve sheath tumor; vestibular in NF2.,Oncology
MEDULLOBLASTOMA,Embryonal posterior fossa tumor in children.,Oncology
EPENDYMOMA,Intraventricular tumor; can seed CSF pathways.,Oncology
PITUITARY ADENOMA,Endocrine or mass-effect symptoms; bitemporal hemianopia.,Oncology
PINEALOMA,Dorsal midbrain tumor; Parinaud syndrome possible.,Oncology
OLIGODENDROGLIOMA,"IDH-mutant, 1p/19q-codeleted oligodendroglial tumor.",Oncology
CRANIOPHARYNGIOMA,Suprasellar cystic mass; calcifications; endocrine issues.,Oncology
CENTRAL NEUROCYTOMA,Intraventricular neuronal tumor in young adults.,Oncology
HEMANGIOBLASTOMA,Highly vascular posterior fossa tumor; VHL association.,Oncology
PRIMARY CNS LYMPHOMA,Enhancing deep periventricular mass; steroid sensitive.,Oncology
METASTATIC BRAIN TUMOR,Multiple cortical-subcortical junction lesions with edema.,Oncology
OLFACTORY GROOVE MENINGIOMA,Anterior skull-base meningioma causing anosmia.,Oncology
CHORDOMA,Midline clival tumor from notochord remnants.,Oncology
SCHWANNOMATOSIS,Multiple schwannomas without vestibular involvement.,Oncology
EPENDYMOMA POSTERIOR FOSSA,Fourth ventricle tumor with hydrocephalus.,Oncology
LEVETIRACETAM,Broad-spectrum antiseizure; irritability common.,Pharmacology
LACOSAMIDE,Enhances slow inactivation of sodium channels.,Pharmacology
CARBAMAZEPINE,Focal-predominant antiseizure; hyponatremia risk.,Pharmacology
VALPROATE,Broad-spectrum antiseizure; teratogenic; hepatotoxicity risk.,Pharmacology
LAMOTRIGINE,Rash risk; slow titration to avoid SJS.,Pharmacology
TOPIRAMATE,Word-finding difficulty; kidney stones; weight loss.,Pharmacology
PHENYTOIN,"Nonlinear kinetics; ataxia, nystagmus at high levels.",Pharmacology
TENECTEPLASE,Fibrinolytic used in acute ischemic stroke at some centers.,Pharmacology
ALTEPLASE,tPA thrombolytic for eligible acute ischemic stroke.,Pharmacology
TICAGRELOR,P2Y12 inhibitor; dyspnea side effect.,Pharmacology
CLOPIDOGREL,P2Y12 inhibitor; requires hepatic activation.,Pharmacology
NIMODIPINE,Reduces delayed cerebral ischemia after SAH.,Pharmacology
LEVODOPA,Dopamine precursor for Parkinson disease; motor fluctuations.,Pharmacology
ENTACAPONE,COMT inhibitor extending levodopa effect.,Pharmacology
BENZTROPINE,Anticholinergic helpful for tremor in Parkinson disease.,Pharmacology
OXCARBAZEPINE,Sodium channel agent; risk of hyponatremia.,Pharmacology
ZONISAMIDE,Broad agent; kidney stones and weight loss.,Pharmacology
PERAMPANEL,AMPA receptor antagonist; behavioral effects.,Pharmacology
CLOBAZAM,Benzodiazepine used in LGS adjunct therapy.,Pharmacology
RUFINAMIDE,Adjunct for LGS; shortens QT interval.,Pharmacology
CENOBAMATE,Novel ASM reducing focal seizures; QT shortening.,Pharmacology
BRIVARACETAM,SV2A ligand similar to levetiracetam; fewer mood effects.,Pharmacology
AMANTADINE,NMDA modulation; helps dyskinesias and fatigue.,Pharmacology
PRAMIPEXOLE,Dopamine agonist for Parkinson disease and RLS.,Pharmacology
ROPINIROLE,Dopamine agonist; impulse control risk.,Pharmacology
LACUNAR STROKE,Small deep infarct from lipohyalinosis; pure syndromes.,Vascular
CAROTID DISSECTION,"Neck pain, Horner syndrome, retinal ischemia risk.",Vascular
SUBDURAL HEMATOMA,Bridging vein bleed; crescentic; fluctuating deficits.,Vascular
EPIDURAL HEMATOMA,Lucid interval; lens-shaped bleed; middle meningeal artery.,Vascular
BERRY ANEURYSM,Saccular aneurysm causing subarachnoid hemorrhage.,Vascular
DURAL AV FISTULA,Pulsatile tinnitus; cortical venous reflux risk.,Vascular
BASILAR THROMBOSIS,"Coma, locked-in syndrome, cranial nerve palsies.",Vascular
CAVERNOUS MALFORMATION,Low-flow vascular lesion with hemosiderin rim on MRI.,Vascular
DURAL SINUS THROMBOSIS,Headache with venous infarcts; hypercoagulable risk.,Vascular
ANTERIOR CHOROIDAL STROKE,"Hemiparesis, hemisensory loss, and homonymous hemianopia.",Vascular
WATERSHED INFARCTION,Borderzone strokes from hypoperfusion.,Vascular
MOYAMOYA DISEASE,Progressive ICA stenosis with collateral networks.,Vascular
SUBARACHNOID HEMORRHAGE,Thunderclap headache from ruptured aneurysm.,Vascular
CAROTID WEB,Shelf-like intimal variant linked to embolic stroke.,Vascular
ARTERIOVENOUS MALFORMATION,Tangled high-flow shunt causing headache or hemorrhage.,Vascular
FIBROMUSCULAR DYSPLASIA,String-of-beads carotid or renal artery disease.,Vascular
CENTRAL RETINAL ARTERY OCCLUSION,Painless monocular vision loss; cherry-red spot.,Vascular
BROCA APHASIA,"Nonfluent speech, good comprehension, poor repetition.",Cognitive
WERNICKE APHASIA,"Fluent jargon, poor comprehension, poor repetition.",Cognitive
CONDUCTION APHASIA,Impaired repetition with relatively fluent speech.,Cognitive
ANOMIA,Word-finding difficulty with intact fluency/comprehension.,Cognitive
TRANSCORTICAL MOTOR,Nonfluent aphasia with preserved repetition.,Cognitive
TRANSCORTICAL SENSORY,Fluent aphasia with preserved repetition.,Cognitive
GERSTMANN SYNDROME,"Agraphia, acalculia, finger agnosia, left-right disorientation.",Cognitive
HEMINEGLECT,"Inattention to one side of space, usually left.",Cognitive
DYSEXECUTIVE SYNDROME,"Impaired planning, set-shifting, inhibition.",Cognitive
CONFABULATION,Fabricated memories without intent to deceive.,Cognitive
ECHOLALIA,Automatic repetition of another's speech.,Cognitive
SIMULTANAGNOSIA,Inability to perceive more than one object at a time.,Cognitive
BALINT SYNDROME,"Optic ataxia, oculomotor apraxia, simultanagnosia.",Cognitive
ALEXIA WITHOUT AGRAPHIA,Cannot read but can write; splenial lesion.,Cognitive
APRAXIA OF SPEECH,Motor planning deficit causing distorted speech sounds.,Cognitive
IDEATIONAL APRAXIA,Impaired multi-step tool use despite intact strength.,Cognitive
ASSOCIATIVE AGNOSIA,Perception intact but object meaning not recognized.,Cognitive
APPERCEPTIVE AGNOSIA,Impaired perception of object form.,Cognitive
MULTIPLE SCLEROSIS,Autoimmune CNS demyelination with relapses/remissions.,Demyelinating
NMOSD,Aquaporin-4 antibody disease with optic neuritis and myelitis.,Demyelinating
INTERNUCLEAR OPHTHALMOPLEGIA,Lesion of MLF causing adduction weakness.,Demyelinating
LHERMITTE SIGN,Electric shock down spine with neck flexion.,Demyelinating
OLIGOCLONAL BANDS,CSF-restricted IgG supporting MS diagnosis.,Demyelinating
TUMEFACTIVE MS,Large tumefactive demyelinating lesion mimicking tumor.,Demyelinating
BALÓ CONCENTRIC SCLEROSIS,Rare ring-like alternating myelin pathology.,Demyelinating
DEVIC DISEASE,Historic term for NMO with optic neuritis and myelitis.,Demyelinating
AREA POSTREMA SYNDROME,Intractable hiccups/vomiting in NMOSD.,Demyelinating
LONGITUDINAL MYELITIS,Cord lesion spanning ≥3 vertebral segments.,Demyelinating
MARBURG VARIANT MS,Fulminant rapidly progressive demyelination.,Demyelinating
ACUTE PARTIAL MYELITIS,Short-segment inflammatory cord syndrome.,Demyelinating
JUXTACORTICAL LESIONS,MS lesions abutting cortical ribbon.,Demyelinating
CENTRUM SEMIOVALE LESIONS,Ovoid T2 lesions in deep white matter.,Demyelinating
CT HEAD NONCONTRAST,First-line for acute hemorrhage.,Diagnostics
MRI BRAIN,High-resolution structural and diffusion imaging.,Diagnostics
CTA HEAD NECK,Arterial imaging for LVO/dissection.,Diagnostics
