date,category,item1,item2,item3,item4,difficulty,url1,url2,url3,url4,author
NeuroPharm5,MEDICATIONS USED IN AMYOTROPHIC LATERAL SCLEROSIS (ALS),BACLOFEN,EDARAVONE,RILUZOLE,TIZANIDINE,STEP1,,,,,
NeuroPharm5,ANTIPSYCHOTIC MEDICATIONS,ARIPIPRAZOLE,CLOZAPINE,HALOPERIDOL,RISPERIDONE,STEP1,,,,,
NeuroPharm6,OPIOID ANALGESICS,FENTANYL,HYDROMORPHONE,MORPHINE,OXYCODONE,STEP1,,,,,
NeuroPharm6,MEDICATIONS FOR OPIOID USE DISORDER,BUPRENORPHINE,METHADONE,NALOXONE,NALTREXONE,STEP1,,,,,
NeuroPharm6,SODIUM CHANNEL BLOCKING ANTIEPILEPTIC DRUGS,CARBAMAZEPINE,LAMOTRIGINE,PHENYTOIN,TOPIRAMATE,STEP1,,,,,
NeuroPharm6,NON-SODIUM CHANNEL ANTISEIZURE MEDICATIONS,ETHOSUXIMIDE,LEVETIRACETAM,LORAZEPAM,PHENOBARBITAL,STEP1,,,,,
NeuroPharm7,MEDICATIONS USED IN MIGRAINE TREATMENT,PROPRANOLOL,RIZATRIPTAN,SUMATRIPTAN,TOPIRAMATE,STEP1,,,,,
NeuroPharm7,MEDICATIONS USED IN MULTIPLE SCLEROSIS,DIMETHYL FUMARATE,METHYLPREDNISOLONE,NATALIZUMAB,PREDNISONE,STEP1,,,,,
NeuroPharm7,MEDICATIONS FOR NEUROPATHIC PAIN,AMITRIPTYLINE,DULOXETINE,GABAPENTIN,PREGABALIN,STEP1,,,,,
NeuroPharm7,MEDICATIONS USED IN GLAUCOMA,ACETAZOLAMIDE,LATANOPROST,PILOCARPINE,TIMOLOL,STEP1,,,,,
NeuroPharm8,MEDICATIONS FOR RESTLESS LEGS SYNDROME (RLS),FERROUS-SULFATE,GABAPENTIN,PRAMIPEXOLE,ROPINIROLE,STEP1,,,,,
NeuroPharm8,SODIUM CHANNEL ANTI-SEIZURE MEDICATIONS,CARBAMAZEPINE,LAMOTRIGINE,PHENYTOIN,VALPROATE,STEP1,,,,,
NeuroPharm8,MEDICATIONS USED IN MYASTHENIA GRAVIS,AZATHIOPRINE,MYCOPHENOLATE MOFETIL,PREDNISONE,PYRIDOSTIGMINE,,,,,,
NeuroPharm8,ALPHA-2 ADRENERGIC AGONISTS,BRIMONIDINE,CLONIDINE,GUANFACINE,TIZANIDINE,STEP1,,,,,
NeuroPharm9,MEDICATIONS FOR SLEEP DISORDERS,AMITRIPTYLINE,CLONAZEPAM,TRAZODONE,ZOLPIDEM,STEP1,,,,,
NeuroPharm9,MEDICATIONS FOR DYSAUTONOMIA,BOTULINUM TOXIN,DROXIDOPA,FLUDROCORTISONE,MIDODRINE,STEP1,,,,,
NeuroPharm9,TERATOGENIC ANTISEIZURE MEDICATIONS,CARBAMAZEPINE,LAMOTRIGINE,PHENYTOIN,VALPROATE,STEP1,,,,,
NeuroPharm9,MEDICATIONS FOR PARKINSON'S DISEASE - DOPAMINE,LEVODOPA-CARBIDOPA,PRAMIPEXOLE,ROPINIROLE,SELEGILINE,STEP1,,,,,
NeuroPharm10,ANTI-MIGRAINE MEDICATIONS,PROPRANOLOL,RIMEGEPANT,SUMATRIPTAN,TOPIRAMATE,STEP1,,,,,
NeuroPharm10,MEDICATIONS FOR MYASTHENIA GRAVIS,AZATHIOPRINE,ECULIZUMAB,PREDNISONE,PYRIDOSTIGMINE,STEP1,,,,,
NeuroPharm10,MEDICATIONS FOR PARKINSON'S DISEASE,AMANTADINE,LEVODOPA-CARBIDOPA,PRAMIPEXOLE,SELEGILINE,STEP1,,,,,
NeuroPharm10,MEDICATIONS FOR ALZHEIMER'S DISEASE,DONEPEZIL,LECANEMAB,MEMANTINE,RIVASTIGMINE,STEP1,,,,,
NeuroPharm11,LONG-ACTING BENZODIAZEPINES,DIAZEPAM,LORAZEPAM,CLONAZEPAM,ALPRAZOLAM,STEP1,,,,,
NeuroPharm11,MEDICATIONS FOR NEUROPATHIC PAIN,PREGABALIN,DULOXETINE,AMITRIPTYLINE,NORTRIPTYLINE,STEP1,,,,,
NeuroPharm11,NON-BENZODIAZEPINE SEDATIVE-HYPNOTICS,ZALEPLON,ZOLPIDEM,ESZOPICLONE,SUVOREXANT,STEP1,,,,,
NeuroPharm11,MUSCLE RELAXANTS,BACLOFEN,TIZANIDINE,CYCLOBENZAPRINE,DANTROLENE,STEP1,,,,,
NeuroPharm12,MEDICATIONS FOR INSOMNIA,SUVOREXANT,DARIDOREXANT,RAMELTEON,ZOLPIDEM,STEP1,,,,,
NeuroPharm12,CGRP-TARGETED THERAPIES FOR MIGRAINE,GALCANEZUMAB,FREMANEZUMAB,ERENUMAB,RIMEGEPANT,STEP1,,,,,
NeuroPharm12,CALCIUM CHANNEL-MODULATING ANTISEIZURE MEDICATIONS,ETHOSUXIMIDE,ZONISAMIDE,GABAPENTIN,PREGABALIN,STEP1,,,,,
NeuroPharm12,VOLTAGE-GATED SODIUM CHANNEL BLOCKERS,CARBAMAZEPINE,LAMOTRIGINE,TOPIRAMATE,LIDOCAINE,STEP1,,,,,
NeuroPharm13,MEDICATIONS USED FOR PTSD,CLONIDINE,PROPRANOLOL,PRAZOSIN,FLUOXETINE,STEP1,,,,,
NeuroPharm13,HALOGENATED VOLATILE GENERAL ANESTHETICS,DESFLURANE,SEVOFLURANE,ISOFLURANE,ENFLURANE,STEP1,,,,,
NeuroPharm13,ANTISEIZURE MEDICATIONS,VALPROATE,LAMOTRIGINE,LEVETIRACETAM,TOPIRAMATE,STEP1,,,,,
NeuroPharm13,ATYPICAL ANTIPSYCHOTIC MEDICATIONS,CLOZAPINE,OLANZAPINE,QUETIAPINE,ZIPRASIDONE,STEP1,,,,,
NeuroPharm14,NON-STIMULANT MEDICATIONS FOR ADHD,ATOMOXETINE,GUANFACINE,CLONIDINE,BUPROPION,STEP1,,,,,
NeuroPharm14,MEDICATIONS USED IN NARCOLEPSY,MODAFINIL,ARMODAFINIL,SODIUM OXYBATE,PITOLISANT,STEP1,,,,,
NeuroPharm14,NON-BENZODIAZEPINE ANXIOLYTICS,BUSPIRONE,HYDROXYZINE,PROPRANOLOL,GABAPENTIN,STEP1,,,,,
NeuroPharm14,ATYPICAL ANTIPSYCHOTIC MEDICATIONS,CLOZAPINE,OLANZAPINE,QUETIAPINE,ZIPRASIDONE,STEP1,,,,,
NeuroPharm15,COGNITIVE ENHANCERS USED IN ALZHEIMER'S DISEASE,DONEPEZIL,RIVASTIGMINE,GALANTAMINE,MEMANTINE,STEP1,,,,,
NeuroPharm15,MEDICATION TO PREVENT MIGRAINE,VERAPAMIL,AMITRIPTYLINE,TOPIRAMATE,GALCANEZUMAB,STEP1,,,,,
NeuroPharm15,ATYPICAL OR MIXED-ACTION OPIOID ANALGESICS,BUPRENORPHINE,BUTORPHANOL,TRAMADOL,TAPENTADOL,STEP1,,,,,
NeuroPharm15,ANTIPLATELETS FOR STROKE PREVENTION,ASPIRIN,CLOPIDOGREL,CILOSTAZOL,TICAGRELOR,STEP1,,,,,
NeuroPharm16,HEMOSTATIC AGENTS,4-FACTOR PCC,CRYOPRECIPITATE,VASOPRESSIN,TRANEXAMIC ACID,,,,,,
NeuroPharm16,TOXICOLOGY ANTIDOTES,FOMEPIZOLE,N-ACETYLCYSTEINE,FLUMAZENIL,PRALIDOXIME,,,,,,
NeuroPharm16,THERAPIES FOR ATTR AMYLOIDOSIS WITH POLYNEUROPATHY,PATISIRAN,VUTRISIRAN,INOTERSEN,EPLONTERSEN,,,,,,
NeuroPharm16,NEWER THERAPIES FOR GENERALIZED MYASTHENIA GRAVIS,RAVULIZUMAB,EFGARTIGIMOD,ROZANOLIXIZUMAB,ZILUCOPLAN,,,,,,
NeuroPharm17,DECOPPERING THERAPIES FOR WILSON DISEASE,PENICILLAMINE,TRIENTINE,ZINC ACETATE,TETRATHIOMOLYBDATE,,,,,,
NeuroPharm17,SPHINGOSINE-1-PHOSPHATE RECEPTOR MODULATORS,FINGOLIMOD,SIPONIMOD,OZANIMOD,PONESIMOD,,,,,,
NeuroPharm17,DRAVET SYNDROME ANTISEIZURE THERAPIES,STIRIPENTOL,FENFLURAMINE,CANNABIDIOL,CLOBAZAM,,,,,,
NeuroPharm17,NONDEPOLARIZING NEUROMUSCULAR BLOCKING AGENTS,ATRACURIUM,CISATRACURIUM,MIVACURIUM,TUBOCURARINE,STEP1,,,,,
NeuroPharm18,PARKINSON DISEASE ADJUNCT THERAPIES,ENTACAPONE,OPICAPONE,ISTRADEFYLLINE,SAFINAMIDE,,,,,,
NeuroPharm18,CHEMOTHERAPIES ASSOCIATED WITH NEUROTOXICITY,VINCRISTINE,CISPLATIN,IFOSFAMIDE,METHOTREXATE,,,,,,
NeuroPharm18,ORAL IMMUNOSUPPRESSANTS IN NEUROIMMUNOLOGY,TACROLIMUS,CYCLOSPORINE,LEFLUNOMIDE,TOFACITINIB,,,,,,
NeuroPharm18,CHELATORS & BINDERS FOR TOXIC EXPOSURES,SUCCIMER,DIMERCAPROL,DEFEROXAMINE,PRUSSIAN BLUE,,,,,,
NeuroPharm19,ORAL ANTICOAGULANTS,RIVAROXABAN,APIXABAN,DABIGATRAN,WARFARIN,STEP1,,,,,
NeuroPharm19,PHARM OPTIONS FOR NEUROPATHIC PAIN,OXCARBAZEPINE,MEXILETINE,CAPSAICIN,KETAMINE,,,,,,
NeuroPharm19,FIRST-LINE TUBERCULOSIS THERAPIES,RIFAMPIN,ISONIAZID,PYRAZINAMIDE,ETHAMBUTOL,STEP1,,,,,
NeuroPharm19,MULTIPLE SCLEROSIS ORAL & MONOCLONAL DMTS,OFATUMUMAB,ALEMTUZUMAB,CLADRIBINE,TERIFLUNOMIDE,,,,,,
NeuroPharm20,AUTOIMMUNE ENCEPHALITIS IMMUNOTHERAPY OPTIONS,IVIG,PLASMA EXCHANGE,RITUXIMAB,CYCLOPHOSPHAMIDE,,,,,,
NeuroPharm20,ANTIVIRALS FOR HERPESVIRUS CNS INFECTIONS,ACYCLOVIR,VALACYCLOVIR,GANCICLOVIR,FOSCARNET,STEP1,,,,,
NeuroPharm20,NEUROSYPHILIS THERAPY OPTIONS,PENICILLIN-G,PROBENECID,CEFTRIAXONE,DOXYCYCLINE,,,,,,
NeuroPharm20,ALKYLATING & NITROSOUREA CHEMOTHERAPIES IN NEURO-ONCOLOGY,TEMOZOLOMIDE,LOMUSTINE,CARMUSTINE,PROCARBAZINE,,,,,,
NeuroPharm21,REFRACTORY STATUS EPILEPTICUS INFUSIONS,PROPOFOL,MIDAZOLAM,PENTOBARBITAL,THIOPENTAL,STEP1,,,,,
NeuroPharm21,NEWER ANTISEIZURE MEDICATIONS,BRIVARACETAM,PERAMPANEL,CENOBAMATE,ESLICARBAZEPINE,,,,,,
NeuroPharm21,CEREBRAL VASOSPASM THERAPIES,NIMODIPINE,NICARDIPINE,MILRINONE,PAPAVERINE,,,,,,
NeuroPharm21,ATYPICAL ANTIPSYCHOTICS,LURASIDONE,ASENAPINE,CARIPRAZINE,ILOPERIDONE,,,,,,
NeuroPharm22,NEWER ANTIDEPRESSANTS,VORTIOXETINE,VILAZODONE,DESVENLAFAXINE,LEVOMILNACIPRAN,,,,,,
NeuroPharm22,ANTIEMETICS,ONDANSETRON,METOCLOPRAMIDE,PROCHLORPERAZINE,SCOPOLAMINE,,,,,,
NeuroPharm22,ICU ANTIHYPERTENSIVE INFUSIONS,CLEVIDIPINE,ESMOLOL,NITROPRUSSIDE,ENALAPRILAT,,,,,,
NeuroPharm22,OVERACTIVE BLADDER MEDICATIONS,OXYBUTYNIN,TOLTERODINE,SOLIFENACIN,MIRABEGRON,,,,,,
